2024-10-12 17:06:29,712 - INFO - Epoch 15/50, Batch 200/4400, Loss: 0.0922
2024-10-12 17:06:39,655 - INFO - Epoch 15/50, Batch 300/4400, Loss: 0.0935
2024-10-12 17:06:49,510 - INFO - Epoch 15/50, Batch 400/4400, Loss: 0.1041
2024-10-12 17:06:59,458 - INFO - Epoch 15/50, Batch 500/4400, Loss: 0.0990
2024-10-12 17:07:09,446 - INFO - Epoch 15/50, Batch 600/4400, Loss: 0.1030
2024-10-12 17:07:19,394 - INFO - Epoch 15/50, Batch 700/4400, Loss: 0.1031
2024-10-12 17:07:29,371 - INFO - Epoch 15/50, Batch 800/4400, Loss: 0.0907
2024-10-12 17:07:39,178 - INFO - Epoch 15/50, Batch 900/4400, Loss: 0.1025
2024-10-12 17:07:49,169 - INFO - Epoch 15/50, Batch 1000/4400, Loss: 0.1044
2024-10-12 17:07:59,134 - INFO - Epoch 15/50, Batch 1100/4400, Loss: 0.1064
2024-10-12 17:08:09,149 - INFO - Epoch 15/50, Batch 1200/4400, Loss: 0.0955
2024-10-12 17:08:19,125 - INFO - Epoch 15/50, Batch 1300/4400, Loss: 0.1040
2024-10-12 17:08:28,909 - INFO - Epoch 15/50, Batch 1400/4400, Loss: 0.1051
2024-10-12 17:08:38,887 - INFO - Epoch 15/50, Batch 1500/4400, Loss: 0.0951
2024-10-12 17:08:48,842 - INFO - Epoch 15/50, Batch 1600/4400, Loss: 0.1002
2024-10-12 17:08:58,763 - INFO - Epoch 15/50, Batch 1700/4400, Loss: 0.1009
2024-10-12 17:09:08,774 - INFO - Epoch 15/50, Batch 1800/4400, Loss: 0.1049
2024-10-12 17:09:18,569 - INFO - Epoch 15/50, Batch 1900/4400, Loss: 0.0985
2024-10-12 17:09:28,511 - INFO - Epoch 15/50, Batch 2000/4400, Loss: 0.1014
2024-10-12 17:09:38,481 - INFO - Epoch 15/50, Batch 2100/4400, Loss: 0.1012
2024-10-12 17:09:48,421 - INFO - Epoch 15/50, Batch 2200/4400, Loss: 0.1025
2024-10-12 17:09:58,381 - INFO - Epoch 15/50, Batch 2300/4400, Loss: 0.1035
2024-10-12 17:10:08,465 - INFO - Epoch 15/50, Batch 2400/4400, Loss: 0.0976
2024-10-12 17:10:18,290 - INFO - Epoch 15/50, Batch 2500/4400, Loss: 0.0997
2024-10-12 17:10:28,242 - INFO - Epoch 15/50, Batch 2600/4400, Loss: 0.1053
2024-10-12 17:10:38,203 - INFO - Epoch 15/50, Batch 2700/4400, Loss: 0.1051
